130,9173,2013-11-09 18:43:19 -0800,25,74
131,4911,2013-11-12 05:43:19 -0800,25,74
132,6509,2013-11-12 21:23:36 -0800,26,75
133,1628,2013-11-12 18:37:47 -0800,26,77
134,9088,2013-11-12 11:28:58 -0800,26,75
135,1257,2013-11-07 21:05:27 -0800,26,76
136,4694,2013-11-06 15:30:59 -0800,26,76
137,4838,2013-11-12 09:10:10 -0800,26,75
138,4112,2013-11-10 11:20:55 -0800,27,78
139,294,2013-11-08 06:10:28 -0800,27,82
140,2924,2013-11-09 22:17:00 -0800,27,80
141,4589,2013-11-11 06:02:18 -0800,28,85
142,3220,2013-11-08 01:28:06 -0800,29,87
143,8521,2013-11-07 15:56:41 -0800,29,87
144,9430,2013-11-10 03:24:10 -0800,29,88
145,7916,2013-11-08 11:35:38 -0800,29,88
146,4589,2013-11-08 12:53:02 -0800,29,87
147,8111,2013-11-10 04:31:10 -0800,29,88
148,7863,2013-11-13 04:29:57 -0800,29,86
149,3091,2013-11-12 07:52:56 -0800,29,88
150,717,2013-11-06 23:53:18 -0800,30,91
151,5184,2013-11-07 12:32:39 -0800,30,89
152,6377,2013-11-08 04:15:30 -0800,30,90
153,3068,2013-11-08 12:03:41 -0800,30,89
154,250,2013-11-12 14:25:06 -0800,30,89
155,2515,2013-11-07 21:05:48 -0800,30,89
156,6380,2013-11-12 19:11:50 -0800,30,91
157,1159,2013-11-09 08:04:14 -0800,30,89
158,5091,2013-11-11 01:40:51 -0800,31,94
159,2264,2013-11-12 08:31:13 -0800,31,92
160,2397,2013-11-09 23:32:57 -0800,31,92
161,5435,2013-11-06 20:50:02 -0800,31,93
162,3357,2013-11-09 05:29:45 -0800,32,97
163,4371,2013-11-09 00:00:24 -0800,32,97
164,3654,2013-11-08 01:40:32 -0800,33,103
165,9646,2013-11-13 02:23:23 -0800,33,103
166,4895,2013-11-09 14:56:25 -0800,33,102
167,3590,2013-11-06 10:13:39 -0800,33,102
168,4096,2013-11-07 03:33:58 -0800,33,101
169,1814,2013-11-12 21:54:03 -0800,33,101
170,2462,2013-11-13 07:03:27 -0800,33,101
171,56,2013-11-11 20:40:32 -0800,33,103
172,1710,2013-11-06 11:27:57 -0800,34,107
173,4758,2013-11-09 21:51:17 -0800,34,107
174,6619,2013-11-08 15:52:48 -0800,34,107
175,5824,2013-11-07 21:51:51 -0800,34,105
176,2091,2013-11-10 04:35:06 -0800,34,107
177,2820,2013-11-09 16:45:19 -0800,34,106
178,9558,2013-11-12 02:34:54 -0800,35,110
179,2964,2013-11-12 00:39:14 -0800,35,111
180,5870,2013-11-10 17:07:30 -0800,35,109
181,9570,2013-11-06 19:04:38 -0800,35,111
182,7443,2013-11-07 21:54:43 -0800,35,109
183,6647,2013-11-08 09:51:36 -0800,35,112
184,8787,2013-11-07 02:19:05 -0800,36,117
185,1985,2013-11-13 07:49:09 -0800,37,118
186,9242,2013-11-08 09:07:17 -0800,37,118
187,821,2013-11-07 01:34:39 -0800,37,118
188,44,2013-11-12 03:37:54 -0800,37,118
189,7264,2013-11-11 08:53:44 -0800,38,122
190,7070,2013-11-10 23:45:28 -0800,38,120
191,2661,2013-11-09 07:22:39 -0800,38,123
192,343,2013-11-11 17:16:11 -0800,38,119
193,5893,2013-11-08 14:42:23 -0800,38,121
194,8775,2013-11-07 04:14:21 -0800,38,121
195,2259,2013-11-12 17:02:28 -0800,38,120
196,8165,2013-11-12 04:22:55 -0800,38,120
197,7878,2013-11-11 09:57:51 -0800,39,124
198,9237,2013-11-07 08:17:20 -0800,39,126
199,8435,2013-11-06 19:17:53 -0800,40,128
200,8311,2013-11-12 03:21:43 -0800,40,128
201,5438,2013-11-07 02:11:04 -0800,40,130
202,4683,2013-11-08 20:18:25 -0800,40,131
203,6675,2013-11-11 13:23:24 -0800,40,129
204,2667,2013-11-12 01:29:25 -0800,40,127
205,9298,2013-11-11 02:34:34 -0800,40,131
206,6478,2013-11-08 05:16:16 -0800,40,131
207,8142,2013-11-11 13:38:21 -0800,40,131
208,3163,2013-11-09 15:14:14 -0800,41,135
209,4710,2013-11-07 11:06:39 -0800,41,134
210,3633,2013-11-10 16:05:19 -0800,41,133
211,6890,2013-11-10 17:10:02 -0800,41,132
212,3490,2013-11-09 01:00:25 -0800,42,139
213,6470,2013-11-12 04:10:02 -0800,42,139
214,1594,2013-11-10 00:30:40 -0800,43,141
215,6498,2013-11-10 17:38:00 -0800,43,141
216,5395,2013-11-08 18:05:00 -0800,43,144
217,7730,2013-11-10 14:39:55 -0800,43,142
218,2584,2013-11-09 12:03:56 -0800,43,143
219,2450,2013-11-09 17:06:22 -0800,43,144
220,7117,2013-11-09 13:30:02 -0800,44,146
221,6370,2013-11-07 14:32:09 -0800,44,146
222,8861,2013-11-09 10:37:07 -0800,44,145
223,6622,2013-11-11 12:30:20 -0800,44,146
224,8845,2013-11-12 01:50:28 -0800,44,146
225,4990,2013-11-10 16:40:30 -0800,44,145
226,6448,2013-11-10 23:53:41 -0800,44,145
227,4050,2013-11-08 20:21:18 -0800,44,145
228,9730,2013-11-08 05:44:39 -0800,45,149
229,420,2013-11-08 05:31:35 -0800,45,147
230,6014,2013-11-08 13:31:46 -0800,46,152
231,4474,2013-11-06 17:58:22 -0800,46,153
232,4126,2013-11-12 07:06:00 -0800,46,154
233,6039,2013-11-06 21:39:13 -0800,46,152
234,6180,2013-11-07 15:37:14 -0800,46,153
235,2060,2013-11-07 10:10:36 -0800,47,156
236,7097,2013-11-10 07:22:42 -0800,47,157
237,8480,2013-11-08 01:57:37 -0800,47,156
238,5465,2013-11-11 02:05:43 -0800,48,159
239,8410,2013-11-13 07:46:50 -0800,48,158
240,4094,2013-11-06 21:47:49 -0800,48,158
241,8136,2013-11-11 13:28:03 -0800,49,163
242,386,2013-11-08 00:22:18 -0800,49,160
243,4713,2013-11-08 19:02:57 -0800,50,164
244,6476,2013-11-09 06:19:02 -0800,50,164
245,7947,2013-11-09 21:20:06 -0800,50,164
246,8825,2013-11-11 05:31:18 -0800,50,164
247,1396,2013-11-09 03:50:04 -0800,52,166
248,3647,2013-11-06 11:26:08 -0800,52,166
249,877,2013-11-08 17:13:39 -0800,52,166
250,4129,2013-11-07 01:11:40 -0800,52,166
251,2686,2013-11-09 11:19:34 -0800,52,166
252,6875,2013-11-12 16:28:52 -0800,54,172
253,3924,2013-11-10 17:44:52 -0800,54,171
254,4969,2013-11-12 15:56:16 -0800,54,173
255,2145,2013-11-08 16:06:23 -0800,54,172
256,6672,2013-11-12 08:06:04 -0800,54,172
257,4890,2013-11-07 00:12:29 -0800,54,171
258,440,2013-11-07 21:13:46 -0800,54,175
259,9637,2013-11-06 10:10:43 -0800,54,171
260,6473,2013-11-09 15:59:29 -0800,56,181
261,2799,2013-11-09 15:35:38 -0800,56,181
262,4514,2013-11-09 02:55:04 -0800,56,182
263,3290,2013-11-07 06:54:19 -0800,57,185
264,3127,2013-11-06 18:21:19 -0800,57,185
265,3579,2013-11-12 12:20:22 -0800,57,186
266,3738,2013-11-11 06:28:33 -0800,57,186
267,7820,2013-11-10 15:37:34 -0800,57,186
268,6047,2013-11-11 20:23:04 -0800,58,187
269,2039,2013-11-12 21:47:32 -0800,58,188
270,1260,2013-11-10 00:51:12 -0800,58,187
271,5895,2013-11-12 11:19:40 -0800,58,187
272,9222,2013-11-13 05:18:21 -0800,59,193
273,2371,2013-11-08 01:39:35 -0800,59,193
274,579,2013-11-11 17:34:24 -0800,59,189
275,7367,2013-11-06 18:28:42 -0800,60,196
276,3929,2013-11-06 22:20:12 -0800,61,198
277,925,2013-11-07 15:48:31 -0800,61,198
278,1485,2013-11-07 13:57:58 -0800,61,197
279,8420,2013-11-07 11:44:22 -0800,61,197
280,2217,2013-11-13 08:14:17 -0800,62,202
281,6658,2013-11-09 10:04:24 -0800,62,199
282,3545,2013-11-11 06:21:52 -0800,62,202
283,3865,2013-11-11 00:09:20 -0800,62,199
284,3915,2013-11-07 00:05:29 -0800,62,202
285,2661,2013-11-08 11:58:44 -0800,62,203
286,5070,2013-11-13 06:31:13 -0800,62,200
287,2259,2013-11-12 00:51:43 -0800,63,204
288,7969,2013-11-12 15:59:09 -0800,63,204
289,6438,2013-11-08 08:52:08 -0800,63,204
290,1110,2013-11-07 13:11:38 -0800,64,207
291,5144,2013-11-10 16:11:06 -0800,64,208
292,2833,2013-11-09 01:44:39 -0800,64,206
293,3952,2013-11-11 12:26:19 -0800,64,205
294,2343,2013-11-07 19:54:56 -0800,64,206
295,7994,2013-11-09 11:33:15 -0800,64,208
296,9765,2013-11-08 00:34:14 -0800,65,210
297,1676,2013-11-07 08:43:47 -0800,65,211
298,6371,2013-11-07 11:27:06 -0800,65,210
299,634,2013-11-08 02:56:09 -0800,66,212
300,1591,2013-11-10 17:07:50 -0800,66,213
301,798,2013-11-12 02:42:02 -0800,66,213
302,1892,2013-11-12 04:01:34 -0800,67,214
303,6192,2013-11-06 10:31:44 -0800,67,215
304,6020,2013-11-08 08:13:00 -0800,67,216
305,6443,2013-11-13 05:31:07 -0800,67,215
306,8910,2013-11-12 05:11:23 -0800,67,216
307,6734,2013-11-11 16:13:13 -0800,68,217
308,9841,2013-11-10 01:15:58 -0800,68,217
309,8644,2013-11-11 12:21:06 -0800,68,217
310,6089,2013-11-08 01:05:21 -0800,68,217
311,3520,2013-11-08 20:36:34 -0800,69,219
312,9220,2013-11-10 17:54:37 -0800,69,220
313,3597,2013-11-10 17:22:52 -0800,70,224
314,166,2013-11-12 20:52:49 -0800,70,223
315,3628,2013-11-10 15:40:57 -0800,70,225
316,969,2013-11-12 13:07:19 -0800,70,224
317,1360,2013-11-06 17:47:55 -0800,70,225
318,2758,2013-11-06 16:13:06 -0800,70,224
319,4733,2013-11-08 07:41:09 -0800,70,222
320,1942,2013-11-07 05:31:05 -0800,71,227
321,2567,2013-11-10 10:15:15 -0800,72,231
322,1248,2013-11-08 17:20:01 -0800,73,237
323,3222,2013-11-12 22:03:47 -0800,73,236
324,2555,2013-11-10 09:26:20 -0800,73,236
325,6540,2013-11-07 23:39:26 -0800,74,241
326,7184,2013-11-11 01:06:36 -0800,74,238
327,7920,2013-11-08 00:41:57 -0800,74,238
328,3895,2013-11-06 13:54:48 -0800,74,239
329,8957,2013-11-09 00:20:50 -0800,74,238
330,5150,2013-11-08 08:54:58 -0800,74,241
331,333,2013-11-11 08:35:36 -0800,74,239
332,1125,2013-11-06 18:07:32 -0800,74,238
333,7934,2013-11-10 20:37:21 -0800,74,239
334,6289,2013-11-11 00:40:32 -0800,75,242
335,9281,2013-11-06 23:56:46 -0800,75,243
336,3640,2013-11-11 23:21:30 -0800,76,244
337,2397,2013-11-08 23:48:45 -0800,76,245
338,4318,2013-11-12 22:21:21 -0800,76,244
339,3274,2013-11-12 20:53:34 -0800,77,247
340,5421,2013-11-12 17:13:47 -0800,77,248
341,1495,2013-11-08 18:34:38 -0800,77,249
342,3365,2013-11-09 21:01:55 -0800,77,248
343,5188,2013-11-09 04:45:17 -0800,78,250
344,141,2013-11-08 23:36:14 -0800,79,251
345,9894,2013-11-08 09:54:46 -0800,79,251
346,4617,2013-11-11 18:42:02 -0800,79,251
347,7652,2013-11-10 11:17:05 -0800,79,251
348,4243,2013-11-10 18:43:30 -0800,79,251
349,1444,2013-11-13 01:30:32 -0800,79,251
350,5265,2013-11-12 03:49:16 -0800,79,251
351,390,2013-11-12 00:40:05 -0800,81,255
352,2488,2013-11-12 06:46:55 -0800,81,254
353,8910,2013-11-07 05:04:33 -0800,81,254
354,7980,2013-11-09 01:58:48 -0800,81,255
355,7990,2013-11-09 09:07:07 -0800,81,255
356,4950,2013-11-13 07:30:48 -0800,81,254
357,4620,2013-11-08 16:27:56 -0800,81,255
358,660,2013-11-07 16:01:58 -0800,81,254
359,3742,2013-11-06 17:28:04 -0800,82,257
360,7442,2013-11-11 01:24:02 -0800,82,258
361,2864,2013-11-09 14:40:55 -0800,82,256
362,4432,2013-11-10 20:11:18 -0800,82,258
363,8721,2013-11-12 13:49:27 -0800,82,256
364,7153,2013-11-13 04:31:13 -0800,82,257
365,462,2013-11-06 21:48:23 -0800,82,257
366,8959,2013-11-12 22:12:00 -0800,83,259
367,639,2013-11-08 13:58:42 -0800,84,261
368,8761,2013-11-11 02:34:14 -0800,84,260
369,7138,2013-11-09 00:20:02 -0800,84,260
370,5567,2013-11-10 13:56:35 -0800,84,261
371,3534,2013-11-10 14:42:32 -0800,84,261
372,4473,2013-11-11 16:54:16 -0800,84,260
373,747,2013-11-08 12:02:50 -0800,84,261
374,7389,2013-11-07 08:06:18 -0800,84,261
375,2092,2013-11-07 19:04:21 -0800,85,265
376,8644,2013-11-08 20:18:43 -0800,85,262
377,5799,2013-11-06 12:07:05 -0800,86,268
378,7186,2013-11-12 18:07:54 -0800,86,269
379,7648,2013-11-13 08:22:11 -0800,86,271
380,7120,2013-11-07 05:51:02 -0800,87,272
381,3057,2013-11-10 14:05:52 -0800,87,272
382,8481,2013-11-08 14:13:48 -0800,87,274
383,7180,2013-11-09 01:23:30 -0800,87,273
384,944,2013-11-12 15:48:00 -0800,87,273
385,6890,2013-11-11 23:27:58 -0800,88,276
386,897,2013-11-08 12:27:02 -0800,88,275
387,1022,2013-11-08 12:16:39 -0800,88,276
388,7528,2013-11-08 07:51:42 -0800,88,276
389,2140,2013-11-08 18:58:12 -0800,88,275
390,5183,2013-11-07 12:27:58 -0800,88,276
391,4459,2013-11-10 06:04:44 -0800,88,275
392,2633,2013-11-11 23:32:59 -0800,88,276
393,9837,2013-11-07 00:23:43 -0800,88,276
394,160,2013-11-06 20:35:05 -0800,89,281
395,5286,2013-11-12 04:15:27 -0800,89,278
396,3964,2013-11-11 03:01:37 -0800,89,277
397,1190,2013-11-10 04:23:19 -0800,89,279
398,9682,2013-11-07 09:03:12 -0800,89,279
399,7009,2013-11-07 07:58:54 -0800,89,280
400,95,2013-11-12 09:21:25 -0800,89,279
401,7723,2013-11-07 04:10:44 -0800,90,282
402,9644,2013-11-09 12:09:20 -0800,90,282
403,3534,2013-11-07 15:26:44 -0800,90,282
404,165,2013-11-13 08:24:53 -0800,90,282
405,9613,2013-11-11 10:12:51 -0800,90,282
406,9015,2013-11-12 06:54:58 -0800,92,286
407,38,2013-11-11 23:01:33 -0800,92,290
408,7348,2013-11-12 21:02:11 -0800,92,290
409,1271,2013-11-09 05:41:39 -0800,92,289
410,1720,2013-11-06 09:05:31 -0800,93,291
411,5660,2013-11-11 00:47:48 -0800,93,291
412,5528,2013-11-11 12:16:30 -0800,94,292
413,53,2013-11-07 19:27:54 -0800,94,292
414,9826,2013-11-11 15:59:44 -0800,94,292
415,6934,2013-11-07 22:29:53 -0800,94,292
416,1536,2013-11-09 02:45:17 -0800,94,292
417,2352,2013-11-13 00:58:40 -0800,94,292
418,2355,2013-11-12 11:11:34 -0800,95,295
419,9541,2013-11-11 22:42:26 -0800,95,296
420,5270,2013-11-11 01:29:37 -0800,95,295
421,7233,2013-11-12 20:51:23 -0800,95,295
422,864,2013-11-10 05:37:04 -0800,95,296
423,6117,2013-11-11 15:30:11 -0800,95,293
424,4393,2013-11-11 04:22:15 -0800,95,294
425,638,2013-11-12 22:27:06 -0800,95,294
426,4133,2013-11-08 14:56:57 -0800,96,298
427,6390,2013-11-08 04:05:43 -0800,96,298
428,2741,2013-11-07 13:56:36 -0800,96,298
429,3152,2013-11-13 00:37:28 -0800,96,298
430,5141,2013-11-09 18:03:05 -0800,96,298
431,2162,2013-11-11 15:41:41 -0800,96,298
432,4129,2013-11-13 04:12:36 -0800,96,298
433,3950,2013-11-08 05:04:24 -0800,97,299
434,9737,2013-11-08 04:04:19 -0800,97,299
435,5228,2013-11-09 03:37:47 -0800,97,299
436,2364,2013-11-08 19:50:08 -0800,97,299
437,9699,2013-11-09 03:36:03 -0800,97,299
438,9847,2013-11-10 10:51:05 -0800,97,299
439,7678,2013-11-10 02:17:43 -0800,97,299
440,3221,2013-11-09 09:26:12 -0800,98,300
441,8619,2013-11-07 18:45:50 -0800,98,301
442,3979,2013-11-08 22:30:52 -0800,98,301
443,2270,2013-11-08 03:29:04 -0800,98,301
444,1436,2013-11-13 03:06:22 -0800,99,302
445,4140,2013-11-06 17:32:30 -0800,99,304
446,44,2013-11-10 05:20:13 -0800,99,302
447,3768,2013-11-09 01:32:19 -0800,99,306
448,4955,2013-11-08 06:00:03 -0800,99,303
449,5339,2013-11-09 17:21:11 -0800,99,306
450,2173,2013-11-13 07:46:48 -0800,99,304
451,1966,2013-11-07 15:39:27 -0800,100,309
452,6470,2013-11-09 02:03:14 -0800,100,311
453,8721,2013-11-10 06:41:05 -0800,100,307
454,5239,2013-11-10 00:08:55 -0800,101,314
455,1419,2013-11-11 03:57:40 -0800,101,312
456,9450,2013-11-09 22:07:15 -0800,101,313
457,5171,2013-11-12 14:51:58 -0800,101,312
458,8109,2013-11-07 11:43:26 -0800,102,315
459,7070,2013-11-10 06:53:50 -0800,102,315
460,8230,2013-11-09 04:10:08 -0800,102,315
461,1963,2013-11-09 18:52:37 -0800,102,315
462,3196,2013-11-11 09:04:15 -0800,102,315
463,9870,2013-11-11 21:53:57 -0800,102,315
464,6351,2013-11-08 03:41:56 -0800,102,315
465,6659,2013-11-09 17:37:17 -0800,103,316
466,133,2013-11-07 05:31:34 -0800,103,316
467,1776,2013-11-06 20:20:38 -0800,103,317
468,2817,2013-11-12 05:09:51 -0800,103,316
469,1064,2013-11-10 05:35:49 -0800,103,317
470,8862,2013-11-11 11:26:30 -0800,103,318
471,4184,2013-11-12 10:52:42 -0800,104,319
472,8031,2013-11-10 07:08:11 -0800,104,319
473,7356,2013-11-10 21:42:35 -0800,104,319
474,4250,2013-11-12 14:05:34 -0800,104,319
475,3090,2013-11-10 01:44:16 -0800,104,319
476,872,2013-11-12 08:52:25 -0800,104,319
477,3690,2013-11-11 07:20:31 -0800,104,319
478,3350,2013-11-09 05:16:46 -0800,104,319
479,1810,2013-11-10 15:00:09 -0800,105,323
480,2487,2013-11-09 23:47:11 -0800,106,326
481,1710,2013-11-10 15:45:21 -0800,106,328
482,6936,2013-11-10 02:26:29 -0800,106,327
483,4427,2013-11-10 15:14:19 -0800,106,325
484,2643,2013-11-11 09:05:41 -0800,106,326
485,5594,2013-11-07 03:48:03 -0800,106,325
486,5439,2013-11-12 08:43:57 -0800,106,328
487,6284,2013-11-06 23:20:58 -0800,106,328
488,1420,2013-11-08 10:42:56 -0800,106,328
489,2885,2013-11-08 05:30:51 -0800,107,329
490,5992,2013-11-09 00:52:31 -0800,107,332
491,5412,2013-11-06 21:51:45 -0800,107,329
492,1310,2013-11-12 07:11:32 -0800,108,336
493,3769,2013-11-07 06:44:10 -0800,108,335
494,1630,2013-11-10 12:00:47 -0800,108,334
495,9845,2013-11-11 20:43:51 -0800,108,336
496,5054,2013-11-08 00:41:07 -0800,108,335
497,2266,2013-11-08 20:25:19 -0800,108,334
498,531,2013-11-07 14:09:58 -0800,108,334
499,2665,2013-11-09 09:01:29 -0800,109,338
500,2492,2013-11-11 22:21:57 -0800,109,337
501,8738,2013-11-07 12:25:39 -0800,109,338
502,7173,2013-11-09 23:00:20 -0800,109,337
503,6978,2013-11-11 15:25:57 -0800,109,338
504,6909,2013-11-09 23:29:20 -0800,109,338
505,2546,2013-11-12 15:33:38 -0800,109,338
506,4132,2013-11-11 12:39:25 -0800,109,338
507,5453,2013-11-10 03:18:18 -0800,109,337
508,735,2013-11-12 12:07:39 -0800,110,342
509,6453,2013-11-11 20:25:59 -0800,110,342
510,9890,2013-11-12 23:33:15 -0800,110,339
511,4950,2013-11-08 02:27:58 -0800,110,340
512,973,2013-11-09 02:58:50 -0800,110,339
513,6330,2013-11-06 14:53:29 -0800,110,342
514,7559,2013-11-12 01:25:57 -0800,110,339
515,2280,2013-11-10 06:07:07 -0800,110,342
516,7578,2013-11-08 08:30:27 -0800,111,343
517,3175,2013-11-12 12:19:29 -0800,111,343
518,8760,2013-11-12 01:11:28 -0800,111,345
519,5070,2013-11-10 20:25:08 -0800,111,344
520,6110,2013-11-12 13:54:05 -0800,111,344
521,6433,2013-11-10 03:28:34 -0800,111,344
522,2938,2013-11-09 08:16:52 -0800,111,344
523,9596,2013-11-09 14:18:12 -0800,112,346
524,5128,2013-11-12 07:44:08 -0800,112,348
525,3426,2013-11-10 04:40:48 -0800,112,347
526,3976,2013-11-12 12:23:25 -0800,112,349
527,80,2013-11-10 12:33:37 -0800,113,352
528,5879,2013-11-09 13:37:35 -0800,113,351
529,3740,2013-11-10 18:01:14 -0800,113,352
530,9370,2013-11-09 22:12:20 -0800,114,353
531,640,2013-11-07 17:06:26 -0800,114,354
532,2790,2013-11-11 08:50:34 -0800,114,353
533,1854,2013-11-10 02:33:15 -0800,114,354
534,9350,2013-11-09 03:23:23 -0800,114,354
535,4873,2013-11-08 02:50:29 -0800,114,354
536,3970,2013-11-08 23:41:34 -0800,114,354
537,8789,2013-11-11 20:04:21 -0800,114,354
538,4436,2013-11-07 10:25:15 -0800,115,355
539,8420,2013-11-10 08:50:56 -0800,115,357
540,4978,2013-11-06 16:20:08 -0800,115,355
