78,886,"2013-11-09 07:59:36.000000",15,44
79,9682,"2013-11-13 15:13:19.000000",15,41
80,8084,"2013-11-09 14:20:31.000000",15,44
81,4991,"2013-11-09 04:28:54.000000",16,47
82,6867,"2013-11-07 15:58:18.000000",16,48
83,8415,"2013-11-06 19:29:41.000000",16,47
84,8790,"2013-11-08 10:15:19.000000",16,46
85,2832,"2013-11-10 08:44:12.000000",16,48
86,7454,"2013-11-11 15:56:35.000000",16,48
87,2497,"2013-11-11 12:54:54.000000",16,45
88,9679,"2013-11-09 22:17:35.000000",17,50
89,3313,"2013-11-12 21:20:28.000000",17,50
90,1793,"2013-11-10 18:11:20.000000",17,50
91,6010,"2013-11-10 09:42:37.000000",17,50
92,434,"2013-11-11 08:18:23.000000",17,50
93,3654,"2013-11-11 17:42:24.000000",17,50
94,4170,"2013-11-11 11:55:44.000000",18,52
95,5579,"2013-11-06 18:07:58.000000",18,51
96,2289,"2013-11-11 01:23:48.000000",19,57
97,8743,"2013-11-08 12:24:05.000000",19,56
98,3187,"2013-11-11 01:03:33.000000",19,57
99,6930,"2013-11-10 21:23:07.000000",19,55
100,4573,"2013-11-08 23:18:32.000000",19,56
101,6539,"2013-11-12 14:44:41.000000",20,58
102,6390,"2013-11-11 10:06:01.000000",20,58
103,3310,"2013-11-09 18:25:22.000000",20,58
104,5690,"2013-11-11 14:23:19.000000",20,58
105,8672,"2013-11-08 20:28:53.000000",20,58
106,7028,"2013-11-08 06:40:04.000000",21,60
107,3779,"2013-11-08 13:40:53.000000",21,60
108,822,"2013-11-11 09:44:44.000000",21,63
109,1826,"2013-11-10 10:53:07.000000",21,59
110,3751,"2013-11-08 05:31:14.000000",21,62
111,5889,"2013-11-10 04:25:45.000000",21,62
112,7797,"2013-11-11 21:48:16.000000",22,64
113,4564,"2013-11-07 02:33:45.000000",22,64
114,4548,"2013-11-08 09:47:50.000000",22,65
115,7870,"2013-11-10 15:07:29.000000",22,66
116,6858,"2013-11-09 14:00:22.000000",22,67
117,7912,"2013-11-10 16:21:58.000000",22,65
118,785,"2013-11-11 22:35:45.000000",23,72
119,1664,"2013-11-12 23:45:49.000000",23,69
120,1810,"2013-11-11 06:19:43.000000",23,70
121,4890,"2013-11-10 06:01:19.000000",23,70
122,4847,"2013-11-08 12:09:35.000000",23,69
123,4480,"2013-11-12 18:13:45.000000",24,73
124,4636,"2013-11-13 10:57:50.000000",24,73
125,3128,"2013-11-08 14:34:47.000000",25,74
126,4221,"2013-11-11 06:36:50.000000",25,74
127,5790,"2013-11-08 14:20:42.000000",25,74
128,1143,"2013-11-06 16:40:22.000000",25,74
129,1195,"2013-11-10 18:40:40.000000",25,74
130,9173,"2013-11-10 02:43:19.000000",25,74
131,4911,"2013-11-12 13:43:19.000000",25,74
132,6509,"2013-11-13 05:23:36.000000",26,75
133,1628,"2013-11-13 02:37:47.000000",26,77
134,9088,"2013-11-12 19:28:58.000000",26,75
135,1257,"2013-11-08 05:05:27.000000",26,76
136,4694,"2013-11-06 23:30:59.000000",26,76
137,4838,"2013-11-12 17:10:10.000000",26,75
138,4112,"2013-11-10 19:20:55.000000",27,78
139,294,"2013-11-08 14:10:28.000000",27,82
140,2924,"2013-11-10 06:17:00.000000",27,80
141,4589,"2013-11-11 14:02:18.000000",28,85
142,3220,"2013-11-08 09:28:06.000000",29,87
143,8521,"2013-11-07 23:56:41.000000",29,87
144,9430,"2013-11-10 11:24:10.000000",29,88
145,7916,"2013-11-08 19:35:38.000000",29,88
146,4589,"2013-11-08 20:53:02.000000",29,87
147,8111,"2013-11-10 12:31:10.000000",29,88
148,7863,"2013-11-13 12:29:57.000000",29,86
149,3091,"2013-11-12 15:52:56.000000",29,88
150,717,"2013-11-07 07:53:18.000000",30,91
151,5184,"2013-11-07 20:32:39.000000",30,89
152,6377,"2013-11-08 12:15:30.000000",30,90
153,3068,"2013-11-08 20:03:41.000000",30,89
154,250,"2013-11-12 22:25:06.000000",30,89
155,2515,"2013-11-08 05:05:48.000000",30,89
156,6380,"2013-11-13 03:11:50.000000",30,91
157,1159,"2013-11-09 16:04:14.000000",30,89
158,5091,"2013-11-11 09:40:51.000000",31,94
159,2264,"2013-11-12 16:31:13.000000",31,92
160,2397,"2013-11-10 07:32:57.000000",31,92
161,5435,"2013-11-07 04:50:02.000000",31,93
162,3357,"2013-11-09 13:29:45.000000",32,97
163,4371,"2013-11-09 08:00:24.000000",32,97
164,3654,"2013-11-08 09:40:32.000000",33,103
165,9646,"2013-11-13 10:23:23.000000",33,103
166,4895,"2013-11-09 22:56:25.000000",33,102
167,3590,"2013-11-06 18:13:39.000000",33,102
168,4096,"2013-11-07 11:33:58.000000",33,101
169,1814,"2013-11-13 05:54:03.000000",33,101
170,2462,"2013-11-13 15:03:27.000000",33,101
171,56,"2013-11-12 04:40:32.000000",33,103
172,1710,"2013-11-06 19:27:57.000000",34,107
173,4758,"2013-11-10 05:51:17.000000",34,107
174,6619,"2013-11-08 23:52:48.000000",34,107
175,5824,"2013-11-08 05:51:51.000000",34,105
176,2091,"2013-11-10 12:35:06.000000",34,107
177,2820,"2013-11-10 00:45:19.000000",34,106
178,9558,"2013-11-12 10:34:54.000000",35,110
179,2964,"2013-11-12 08:39:14.000000",35,111
180,5870,"2013-11-11 01:07:30.000000",35,109
181,9570,"2013-11-07 03:04:38.000000",35,111
182,7443,"2013-11-08 05:54:43.000000",35,109
183,6647,"2013-11-08 17:51:36.000000",35,112
184,8787,"2013-11-07 10:19:05.000000",36,117
185,1985,"2013-11-13 15:49:09.000000",37,118
186,9242,"2013-11-08 17:07:17.000000",37,118
187,821,"2013-11-07 09:34:39.000000",37,118
188,44,"2013-11-12 11:37:54.000000",37,118
189,7264,"2013-11-11 16:53:44.000000",38,122
190,7070,"2013-11-11 07:45:28.000000",38,120
191,2661,"2013-11-09 15:22:39.000000",38,123
192,343,"2013-11-12 01:16:11.000000",38,119
193,5893,"2013-11-08 22:42:23.000000",38,121
194,8775,"2013-11-07 12:14:21.000000",38,121
195,2259,"2013-11-13 01:02:28.000000",38,120
196,8165,"2013-11-12 12:22:55.000000",38,120
197,7878,"2013-11-11 17:57:51.000000",39,124
198,9237,"2013-11-07 16:17:20.000000",39,126
199,8435,"2013-11-07 03:17:53.000000",40,128
200,8311,"2013-11-12 11:21:43.000000",40,128
201,5438,"2013-11-07 10:11:04.000000",40,130
202,4683,"2013-11-09 04:18:25.000000",40,131
203,6675,"2013-11-11 21:23:24.000000",40,129
204,2667,"2013-11-12 09:29:25.000000",40,127
205,9298,"2013-11-11 10:34:34.000000",40,131
206,6478,"2013-11-08 13:16:16.000000",40,131
207,8142,"2013-11-11 21:38:21.000000",40,131
208,3163,"2013-11-09 23:14:14.000000",41,135
209,4710,"2013-11-07 19:06:39.000000",41,134
210,3633,"2013-11-11 00:05:19.000000",41,133
211,6890,"2013-11-11 01:10:02.000000",41,132
212,3490,"2013-11-09 09:00:25.000000",42,139
213,6470,"2013-11-12 12:10:02.000000",42,139
214,1594,"2013-11-10 08:30:40.000000",43,141
215,6498,"2013-11-11 01:38:00.000000",43,141
216,5395,"2013-11-09 02:05:00.000000",43,144
217,7730,"2013-11-10 22:39:55.000000",43,142
218,2584,"2013-11-09 20:03:56.000000",43,143
219,2450,"2013-11-10 01:06:22.000000",43,144
220,7117,"2013-11-09 21:30:02.000000",44,146
221,6370,"2013-11-07 22:32:09.000000",44,146
222,8861,"2013-11-09 18:37:07.000000",44,145
223,6622,"2013-11-11 20:30:20.000000",44,146
224,8845,"2013-11-12 09:50:28.000000",44,146
225,4990,"2013-11-11 00:40:30.000000",44,145
226,6448,"2013-11-11 07:53:41.000000",44,145
227,4050,"2013-11-09 04:21:18.000000",44,145
228,9730,"2013-11-08 13:44:39.000000",45,149
229,420,"2013-11-08 13:31:35.000000",45,147
230,6014,"2013-11-08 21:31:46.000000",46,152
231,4474,"2013-11-07 01:58:22.000000",46,153
232,4126,"2013-11-12 15:06:00.000000",46,154
233,6039,"2013-11-07 05:39:13.000000",46,152
234,6180,"2013-11-07 23:37:14.000000",46,153
235,2060,"2013-11-07 18:10:36.000000",47,156
236,7097,"2013-11-10 15:22:42.000000",47,157
237,8480,"2013-11-08 09:57:37.000000",47,156
238,5465,"2013-11-11 10:05:43.000000",48,159
239,8410,"2013-11-13 15:46:50.000000",48,158
240,4094,"2013-11-07 05:47:49.000000",48,158
241,8136,"2013-11-11 21:28:03.000000",49,163
242,386,"2013-11-08 08:22:18.000000",49,160
243,4713,"2013-11-09 03:02:57.000000",50,164
244,6476,"2013-11-09 14:19:02.000000",50,164
245,7947,"2013-11-10 05:20:06.000000",50,164
246,8825,"2013-11-11 13:31:18.000000",50,164
247,1396,"2013-11-09 11:50:04.000000",52,166
248,3647,"2013-11-06 19:26:08.000000",52,166
249,877,"2013-11-09 01:13:39.000000",52,166
250,4129,"2013-11-07 09:11:40.000000",52,166
251,2686,"2013-11-09 19:19:34.000000",52,166
252,6875,"2013-11-13 00:28:52.000000",54,172
253,3924,"2013-11-11 01:44:52.000000",54,171
254,4969,"2013-11-12 23:56:16.000000",54,173
255,2145,"2013-11-09 00:06:23.000000",54,172
256,6672,"2013-11-12 16:06:04.000000",54,172
257,4890,"2013-11-07 08:12:29.000000",54,171
258,440,"2013-11-08 05:13:46.000000",54,175
259,9637,"2013-11-06 18:10:43.000000",54,171
260,6473,"2013-11-09 23:59:29.000000",56,181
261,2799,"2013-11-09 23:35:38.000000",56,181
262,4514,"2013-11-09 10:55:04.000000",56,182
263,3290,"2013-11-07 14:54:19.000000",57,185
264,3127,"2013-11-07 02:21:19.000000",57,185
265,3579,"2013-11-12 20:20:22.000000",57,186
266,3738,"2013-11-11 14:28:33.000000",57,186
267,7820,"2013-11-10 23:37:34.000000",57,186
268,6047,"2013-11-12 04:23:04.000000",58,187
269,2039,"2013-11-13 05:47:32.000000",58,188
270,1260,"2013-11-10 08:51:12.000000",58,187
271,5895,"2013-11-12 19:19:40.000000",58,187
272,9222,"2013-11-13 13:18:21.000000",59,193
273,2371,"2013-11-08 09:39:35.000000",59,193
274,579,"2013-11-12 01:34:24.000000",59,189
275,7367,"2013-11-07 02:28:42.000000",60,196
276,3929,"2013-11-07 06:20:12.000000",61,198
277,925,"2013-11-07 23:48:31.000000",61,198
278,1485,"2013-11-07 21:57:58.000000",61,197
279,8420,"2013-11-07 19:44:22.000000",61,197
280,2217,"2013-11-13 16:14:17.000000",62,202
281,6658,"2013-11-09 18:04:24.000000",62,199
282,3545,"2013-11-11 14:21:52.000000",62,202
283,3865,"2013-11-11 08:09:20.000000",62,199
284,3915,"2013-11-07 08:05:29.000000",62,202
285,2661,"2013-11-08 19:58:44.000000",62,203
286,5070,"2013-11-13 14:31:13.000000",62,200
287,2259,"2013-11-12 08:51:43.000000",63,204
288,7969,"2013-11-12 23:59:09.000000",63,204
289,6438,"2013-11-08 16:52:08.000000",63,204
290,1110,"2013-11-07 21:11:38.000000",64,207
291,5144,"2013-11-11 00:11:06.000000",64,208
292,2833,"2013-11-09 09:44:39.000000",64,206
293,3952,"2013-11-11 20:26:19.000000",64,205
294,2343,"2013-11-08 03:54:56.000000",64,206
295,7994,"2013-11-09 19:33:15.000000",64,208
296,9765,"2013-11-08 08:34:14.000000",65,210
297,1676,"2013-11-07 16:43:47.000000",65,211
298,6371,"2013-11-07 19:27:06.000000",65,210
299,634,"2013-11-08 10:56:09.000000",66,212
300,1591,"2013-11-11 01:07:50.000000",66,213
301,798,"2013-11-12 10:42:02.000000",66,213
302,1892,"2013-11-12 12:01:34.000000",67,214
303,6192,"2013-11-06 18:31:44.000000",67,215
304,6020,"2013-11-08 16:13:00.000000",67,216
305,6443,"2013-11-13 13:31:07.000000",67,215
306,8910,"2013-11-12 13:11:23.000000",67,216
307,6734,"2013-11-12 00:13:13.000000",68,217
308,9841,"2013-11-10 09:15:58.000000",68,217
309,8644,"2013-11-11 20:21:06.000000",68,217
310,6089,"2013-11-08 09:05:21.000000",68,217
311,3520,"2013-11-09 04:36:34.000000",69,219
312,9220,"2013-11-11 01:54:37.000000",69,220
313,3597,"2013-11-11 01:22:52.000000",70,224
314,166,"2013-11-13 04:52:49.000000",70,223
315,3628,"2013-11-10 23:40:57.000000",70,225
316,969,"2013-11-12 21:07:19.000000",70,224
317,1360,"2013-11-07 01:47:55.000000",70,225
318,2758,"2013-11-07 00:13:06.000000",70,224
319,4733,"2013-11-08 15:41:09.000000",70,222
320,1942,"2013-11-07 13:31:05.000000",71,227
321,2567,"2013-11-10 18:15:15.000000",72,231
322,1248,"2013-11-09 01:20:01.000000",73,237
323,3222,"2013-11-13 06:03:47.000000",73,236
324,2555,"2013-11-10 17:26:20.000000",73,236
325,6540,"2013-11-08 07:39:26.000000",74,241
326,7184,"2013-11-11 09:06:36.000000",74,238
327,7920,"2013-11-08 08:41:57.000000",74,238
328,3895,"2013-11-06 21:54:48.000000",74,239
329,8957,"2013-11-09 08:20:50.000000",74,238
330,5150,"2013-11-08 16:54:58.000000",74,241
331,333,"2013-11-11 16:35:36.000000",74,239
332,1125,"2013-11-07 02:07:32.000000",74,238
333,7934,"2013-11-11 04:37:21.000000",74,239
334,6289,"2013-11-11 08:40:32.000000",75,242
335,9281,"2013-11-07 07:56:46.000000",75,243
336,3640,"2013-11-12 07:21:30.000000",76,244
337,2397,"2013-11-09 07:48:45.000000",76,245
338,4318,"2013-11-13 06:21:21.000000",76,244
339,3274,"2013-11-13 04:53:34.000000",77,247
340,5421,"2013-11-13 01:13:47.000000",77,248
341,1495,"2013-11-09 02:34:38.000000",77,249
342,3365,"2013-11-10 05:01:55.000000",77,248
343,5188,"2013-11-09 12:45:17.000000",78,250
344,141,"2013-11-09 07:36:14.000000",79,251
345,9894,"2013-11-08 17:54:46.000000",79,251
346,4617,"2013-11-12 02:42:02.000000",79,251
347,7652,"2013-11-10 19:17:05.000000",79,251
348,4243,"2013-11-11 02:43:30.000000",79,251
349,1444,"2013-11-13 09:30:32.000000",79,251
350,5265,"2013-11-12 11:49:16.000000",79,251
351,390,"2013-11-12 08:40:05.000000",81,255
352,2488,"2013-11-12 14:46:55.000000",81,254
353,8910,"2013-11-07 13:04:33.000000",81,254
354,7980,"2013-11-09 09:58:48.000000",81,255
355,7990,"2013-11-09 17:07:07.000000",81,255
356,4950,"2013-11-13 15:30:48.000000",81,254
357,4620,"2013-11-09 00:27:56.000000",81,255
358,660,"2013-11-08 00:01:58.000000",81,254
359,3742,"2013-11-07 01:28:04.000000",82,257
360,7442,"2013-11-11 09:24:02.000000",82,258
361,2864,"2013-11-09 22:40:55.000000",82,256
362,4432,"2013-11-11 04:11:18.000000",82,258
363,8721,"2013-11-12 21:49:27.000000",82,256
364,7153,"2013-11-13 12:31:13.000000",82,257
365,462,"2013-11-07 05:48:23.000000",82,257
366,8959,"2013-11-13 06:12:00.000000",83,259
367,639,"2013-11-08 21:58:42.000000",84,261
368,8761,"2013-11-11 10:34:14.000000",84,260
369,7138,"2013-11-09 08:20:02.000000",84,260
370,5567,"2013-11-10 21:56:35.000000",84,261
371,3534,"2013-11-10 22:42:32.000000",84,261
372,4473,"2013-11-12 00:54:16.000000",84,260
373,747,"2013-11-08 20:02:50.000000",84,261
374,7389,"2013-11-07 16:06:18.000000",84,261
375,2092,"2013-11-08 03:04:21.000000",85,265
376,8644,"2013-11-09 04:18:43.000000",85,262
377,5799,"2013-11-06 20:07:05.000000",86,268
378,7186,"2013-11-13 02:07:54.000000",86,269
379,7648,"2013-11-13 16:22:11.000000",86,271
380,7120,"2013-11-07 13:51:02.000000",87,272
381,3057,"2013-11-10 22:05:52.000000",87,272
382,8481,"2013-11-08 22:13:48.000000",87,274
383,7180,"2013-11-09 09:23:30.000000",87,273
384,944,"2013-11-12 23:48:00.000000",87,273
385,6890,"2013-11-12 07:27:58.000000",88,276
386,897,"2013-11-08 20:27:02.000000",88,275
387,1022,"2013-11-08 20:16:39.000000",88,276
388,7528,"2013-11-08 15:51:42.000000",88,276
389,2140,"2013-11-09 02:58:12.000000",88,275
390,5183,"2013-11-07 20:27:58.000000",88,276
391,4459,"2013-11-10 14:04:44.000000",88,275
392,2633,"2013-11-12 07:32:59.000000",88,276
393,9837,"2013-11-07 08:23:43.000000",88,276
394,160,"2013-11-07 04:35:05.000000",89,281
395,5286,"2013-11-12 12:15:27.000000",89,278
396,3964,"2013-11-11 11:01:37.000000",89,277
397,1190,"2013-11-10 12:23:19.000000",89,279
398,9682,"2013-11-07 17:03:12.000000",89,279
399,7009,"2013-11-07 15:58:54.000000",89,280
400,95,"2013-11-12 17:21:25.000000",89,279
401,7723,"2013-11-07 12:10:44.000000",90,282
402,9644,"2013-11-09 20:09:20.000000",90,282
403,3534,"2013-11-07 23:26:44.000000",90,282
404,165,"2013-11-13 16:24:53.000000",90,282
405,9613,"2013-11-11 18:12:51.000000",90,282
406,9015,"2013-11-12 14:54:58.000000",92,286
407,38,"2013-11-12 07:01:33.000000",92,290
408,7348,"2013-11-13 05:02:11.000000",92,290
409,1271,"2013-11-09 13:41:39.000000",92,289
410,1720,"2013-11-06 17:05:31.000000",93,291
411,5660,"2013-11-11 08:47:48.000000",93,291
412,5528,"2013-11-11 20:16:30.000000",94,292
413,53,"2013-11-08 03:27:54.000000",94,292
414,9826,"2013-11-11 23:59:44.000000",94,292
415,6934,"2013-11-08 06:29:53.000000",94,292
416,1536,"2013-11-09 10:45:17.000000",94,292
417,2352,"2013-11-13 08:58:40.000000",94,292
418,2355,"2013-11-12 19:11:34.000000",95,295
419,9541,"2013-11-12 06:42:26.000000",95,296
420,5270,"2013-11-11 09:29:37.000000",95,295
421,7233,"2013-11-13 04:51:23.000000",95,295
422,864,"2013-11-10 13:37:04.000000",95,296
423,6117,"2013-11-11 23:30:11.000000",95,293
424,4393,"2013-11-11 12:22:15.000000",95,294
425,638,"2013-11-13 06:27:06.000000",95,294
426,4133,"2013-11-08 22:56:57.000000",96,298
427,6390,"2013-11-08 12:05:43.000000",96,298
428,2741,"2013-11-07 21:56:36.000000",96,298
429,3152,"2013-11-13 08:37:28.000000",96,298
430,5141,"2013-11-10 02:03:05.000000",96,298
431,2162,"2013-11-11 23:41:41.000000",96,298
432,4129,"2013-11-13 12:12:36.000000",96,298
433,3950,"2013-11-08 13:04:24.000000",97,299
434,9737,"2013-11-08 12:04:19.000000",97,299
435,5228,"2013-11-09 11:37:47.000000",97,299
436,2364,"2013-11-09 03:50:08.000000",97,299
437,9699,"2013-11-09 11:36:03.000000",97,299
438,9847,"2013-11-10 18:51:05.000000",97,299
439,7678,"2013-11-10 10:17:43.000000",97,299
440,3221,"2013-11-09 17:26:12.000000",98,300
441,8619,"2013-11-08 02:45:50.000000",98,301
442,3979,"2013-11-09 06:30:52.000000",98,301
443,2270,"2013-11-08 11:29:04.000000",98,301
444,1436,"2013-11-13 11:06:22.000000",99,302
445,4140,"2013-11-07 01:32:30.000000",99,304
446,44,"2013-11-10 13:20:13.000000",99,302
447,3768,"2013-11-09 09:32:19.000000",99,306
448,4955,"2013-11-08 14:00:03.000000",99,303
449,5339,"2013-11-10 01:21:11.000000",99,306
450,2173,"2013-11-13 15:46:48.000000",99,304
451,1966,"2013-11-07 23:39:27.000000",100,309
452,6470,"2013-11-09 10:03:14.000000",100,311
453,8721,"2013-11-10 14:41:05.000000",100,307
454,5239,"2013-11-10 08:08:55.000000",101,314
455,1419,"2013-11-11 11:57:40.000000",101,312
456,9450,"2013-11-10 06:07:15.000000",101,313
457,5171,"2013-11-12 22:51:58.000000",101,312
458,8109,"2013-11-07 19:43:26.000000",102,315
459,7070,"2013-11-10 14:53:50.000000",102,315
460,8230,"2013-11-09 12:10:08.000000",102,315
461,1963,"2013-11-10 02:52:37.000000",102,315
462,3196,"2013-11-11 17:04:15.000000",102,315
463,9870,"2013-11-12 05:53:57.000000",102,315
464,6351,"2013-11-08 11:41:56.000000",102,315
465,6659,"2013-11-10 01:37:17.000000",103,316
466,133,"2013-11-07 13:31:34.000000",103,316
467,1776,"2013-11-07 04:20:38.000000",103,317
468,2817,"2013-11-12 13:09:51.000000",103,316
469,1064,"2013-11-10 13:35:49.000000",103,317
470,8862,"2013-11-11 19:26:30.000000",103,318
471,4184,"2013-11-12 18:52:42.000000",104,319
472,8031,"2013-11-10 15:08:11.000000",104,319
473,7356,"2013-11-11 05:42:35.000000",104,319
474,4250,"2013-11-12 22:05:34.000000",104,319
475,3090,"2013-11-10 09:44:16.000000",104,319
476,872,"2013-11-12 16:52:25.000000",104,319
477,3690,"2013-11-11 15:20:31.000000",104,319
478,3350,"2013-11-09 13:16:46.000000",104,319
479,1810,"2013-11-10 23:00:09.000000",105,323
480,2487,"2013-11-10 07:47:11.000000",106,326
481,1710,"2013-11-10 23:45:21.000000",106,328
482,6936,"2013-11-10 10:26:29.000000",106,327
483,4427,"2013-11-10 23:14:19.000000",106,325
484,2643,"2013-11-11 17:05:41.000000",106,326
485,5594,"2013-11-07 11:48:03.000000",106,325
486,5439,"2013-11-12 16:43:57.000000",106,328
487,6284,"2013-11-07 07:20:58.000000",106,328
488,1420,"2013-11-08 18:42:56.000000",106,328
489,2885,"2013-11-08 13:30:51.000000",107,329
490,5992,"2013-11-09 08:52:31.000000",107,332
491,5412,"2013-11-07 05:51:45.000000",107,329
492,1310,"2013-11-12 15:11:32.000000",108,336
493,3769,"2013-11-07 14:44:10.000000",108,335
494,1630,"2013-11-10 20:00:47.000000",108,334
495,9845,"2013-11-12 04:43:51.000000",108,336
496,5054,"2013-11-08 08:41:07.000000",108,335
497,2266,"2013-11-09 04:25:19.000000",108,334
498,531,"2013-11-07 22:09:58.000000",108,334
499,2665,"2013-11-09 17:01:29.000000",109,338
500,2492,"2013-11-12 06:21:57.000000",109,337
501,8738,"2013-11-07 20:25:39.000000",109,338
502,7173,"2013-11-10 07:00:20.000000",109,337
503,6978,"2013-11-11 23:25:57.000000",109,338
504,6909,"2013-11-10 07:29:20.000000",109,338
505,2546,"2013-11-12 23:33:38.000000",109,338
506,4132,"2013-11-11 20:39:25.000000",109,338
507,5453,"2013-11-10 11:18:18.000000",109,337
508,735,"2013-11-12 20:07:39.000000",110,342
509,6453,"2013-11-12 04:25:59.000000",110,342
510,9890,"2013-11-13 07:33:15.000000",110,339
511,4950,"2013-11-08 10:27:58.000000",110,340
512,973,"2013-11-09 10:58:50.000000",110,339
513,6330,"2013-11-06 22:53:29.000000",110,342
514,7559,"2013-11-12 09:25:57.000000",110,339
515,2280,"2013-11-10 14:07:07.000000",110,342
516,7578,"2013-11-08 16:30:27.000000",111,343
517,3175,"2013-11-12 20:19:29.000000",111,343
518,8760,"2013-11-12 09:11:28.000000",111,345
519,5070,"2013-11-11 04:25:08.000000",111,344
520,6110,"2013-11-12 21:54:05.000000",111,344
521,6433,"2013-11-10 11:28:34.000000",111,344
522,2938,"2013-11-09 16:16:52.000000",111,344
523,9596,"2013-11-09 22:18:12.000000",112,346
524,5128,"2013-11-12 15:44:08.000000",112,348
525,3426,"2013-11-10 12:40:48.000000",112,347
526,3976,"2013-11-12 20:23:25.000000",112,349
527,80,"2013-11-10 20:33:37.000000",113,352
528,5879,"2013-11-09 21:37:35.000000",113,351
529,3740,"2013-11-11 02:01:14.000000",113,352
530,9370,"2013-11-10 06:12:20.000000",114,353
531,640,"2013-11-08 01:06:26.000000",114,354
532,2790,"2013-11-11 16:50:34.000000",114,353
533,1854,"2013-11-10 10:33:15.000000",114,354
534,9350,"2013-11-09 11:23:23.000000",114,354
535,4873,"2013-11-08 10:50:29.000000",114,354
536,3970,"2013-11-09 07:41:34.000000",114,354
537,8789,"2013-11-12 04:04:21.000000",114,354
538,4436,"2013-11-07 18:25:15.000000",115,355
539,8420,"2013-11-10 16:50:56.000000",115,357
540,4978,"2013-11-07 00:20:08.000000",115,355
